(PDH-CSV 4.0) (India Standard Time)(-330),\\NCR-3M6OJM5HB98\.NET CLR Memory(StartSupv)\# Bytes in all Heaps,\\NCR-3M6OJM5HB98\Process(StartSupv)\Handle Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Private Bytes,\\NCR-3M6OJM5HB98\Process(StartSupv)\Thread Count,\\NCR-3M6OJM5HB98\Process(StartSupv)\Virtual Bytes,Byte In All Heaps ( In MB ),Private Bytes ( In MB ),Virual Bytes ( In MB )
08-07-18 6:08,10780392,3435,128270336,138,587096064,10.28098297,122.328125,559.8984375
08-07-18 6:08,10780392,3435,128270336,138,587096064,10.28098297,122.328125,559.8984375
08-07-18 6:08,10775796,5099,128315392,138,590536704,10.27659988,122.3710938,563.1796875
08-07-18 6:09,10775796,5106,128335872,139,591585280,10.27659988,122.390625,564.1796875
08-07-18 6:09,10775796,5101,128323584,138,590536704,10.27659988,122.3789063,563.1796875
08-07-18 6:09,10775796,5106,128323584,138,590536704,10.27659988,122.3789063,563.1796875
08-07-18 6:09,10775796,5107,128327680,138,590536704,10.27659988,122.3828125,563.1796875
08-07-18 6:10,10775796,5114,128348160,139,591585280,10.27659988,122.4023438,564.1796875
08-07-18 6:10,10775796,5114,128348160,139,591585280,10.27659988,122.4023438,564.1796875
08-07-18 6:10,10775796,5119,128348160,139,591585280,10.27659988,122.4023438,564.1796875
08-07-18 6:10,10775796,5114,128307200,137,589488128,10.27659988,122.3632813,562.1796875
08-07-18 6:11,10782252,3405,128278528,138,587096064,10.28275681,122.3359375,559.8984375
08-07-18 6:11,10782252,3403,128258048,137,586047488,10.28275681,122.3164063,558.8984375
08-07-18 6:11,10782252,3408,128253952,137,586047488,10.28275681,122.3125,558.8984375
08-07-18 6:11,10782252,3408,128245760,136,584998912,10.28275681,122.3046875,557.8984375
08-07-18 6:12,10782252,3420,128278528,138,587096064,10.28275681,122.3359375,559.8984375
08-07-18 6:12,10782252,3420,128278528,138,587096064,10.28275681,122.3359375,559.8984375
08-07-18 6:12,10782252,3420,128278528,138,587096064,10.28275681,122.3359375,559.8984375
08-07-18 6:12,10782252,3420,128262144,137,586047488,10.28275681,122.3203125,558.8984375
08-07-18 6:13,10782252,3425,128282624,138,587096064,10.28275681,122.3398438,559.8984375
08-07-18 6:13,10782252,3423,128253952,137,586047488,10.28275681,122.3125,558.8984375
08-07-18 6:13,10782252,3425,128221184,136,584998912,10.28275681,122.28125,557.8984375
08-07-18 6:13,10782348,3402,128237568,137,586047488,10.28284836,122.296875,558.8984375
08-07-18 6:14,10782348,3407,128258048,138,587096064,10.28284836,122.3164063,559.8984375
08-07-18 6:14,10782348,3407,128278528,139,588144640,10.28284836,122.3359375,560.8984375
08-07-18 6:14,10782348,3409,128286720,139,588144640,10.28284836,122.34375,560.8984375
08-07-18 6:14,10782348,3406,128266240,138,587096064,10.28284836,122.3242188,559.8984375
08-07-18 6:15,10782348,3412,128303104,140,588406784,10.28284836,122.359375,561.1484375
08-07-18 6:15,10782348,3409,128266240,138,587096064,10.28284836,122.3242188,559.8984375
08-07-18 6:15,10782348,3409,128266240,138,587096064,10.28284836,122.3242188,559.8984375
08-07-18 6:15,10782348,3404,128229376,136,584998912,10.28284836,122.2890625,557.8984375
08-07-18 6:16,10782348,3415,128286720,139,587358208,10.28284836,122.34375,560.1484375
08-07-18 6:16,10782348,3411,128249856,137,586047488,10.28284836,122.3085938,558.8984375
08-07-18 6:16,10782348,3416,128249856,137,586047488,10.28284836,122.3085938,558.8984375
08-07-18 6:16,10775444,3397,128249856,137,586047488,10.27626419,122.3085938,558.8984375
08-07-18 6:17,10775444,3408,128290816,139,587358208,10.27626419,122.3476563,560.1484375
08-07-18 6:17,10775444,3404,128258048,137,586047488,10.27626419,122.3164063,558.8984375
08-07-18 6:17,10775444,3404,128258048,137,586047488,10.27626419,122.3164063,558.8984375
08-07-18 6:17,10775444,3401,128237568,136,584998912,10.27626419,122.296875,557.8984375
08-07-18 6:18,10775444,3409,128294912,139,587358208,10.27626419,122.3515625,560.1484375
08-07-18 6:18,10775444,3408,128278528,138,587096064,10.27626419,122.3359375,559.8984375
08-07-18 6:18,10775444,3413,128266240,138,587096064,10.27626419,122.3242188,559.8984375
08-07-18 6:18,10775444,5108,128282624,137,589488128,10.27626419,122.3398438,562.1796875
08-07-18 6:19,10775444,5114,128327680,139,590798848,10.27626419,122.3828125,563.4296875
08-07-18 6:19,10775444,5111,128311296,138,590536704,10.27626419,122.3671875,563.1796875
08-07-18 6:19,10782060,3407,128266240,138,587096064,10.2825737,122.3242188,559.8984375
08-07-18 6:19,10782060,3403,128262144,138,587096064,10.2825737,122.3203125,559.8984375
08-07-18 6:20,10782060,3411,128303104,140,588406784,10.2825737,122.359375,561.1484375
08-07-18 6:20,10782060,3410,128286720,139,588144640,10.2825737,122.34375,560.8984375
08-07-18 6:20,10782060,3410,128290816,139,588144640,10.2825737,122.3476563,560.8984375
08-07-18 6:20,10782060,3410,128249856,137,586047488,10.2825737,122.3085938,558.8984375
08-07-18 6:21,10782060,3421,128286720,139,587358208,10.2825737,122.34375,560.1484375
08-07-18 6:21,10782060,3415,128237568,136,584998912,10.2825737,122.296875,557.8984375
08-07-18 6:21,10782060,3415,128229376,136,584998912,10.2825737,122.2890625,557.8984375
08-07-18 6:21,10782060,3410,128208896,135,583950336,10.2825737,122.2695313,556.8984375
08-07-18 6:22,10782060,3421,128270336,138,586309632,10.2825737,122.328125,559.1484375
08-07-18 6:22,10782060,3420,128253952,137,586047488,10.2825737,122.3125,558.8984375
08-07-18 6:22,10782060,3420,128253952,137,586047488,10.2825737,122.3125,558.8984375
08-07-18 6:22,10832828,3396,128258048,137,586047488,10.33098984,122.3164063,558.8984375
08-07-18 6:23,10832828,3407,128294912,139,587358208,10.33098984,122.3515625,560.1484375
08-07-18 6:23,10832828,3406,128253952,137,586047488,10.33098984,122.3125,558.8984375
08-07-18 6:23,10832828,3411,128245760,137,586047488,10.33098984,122.3046875,558.8984375
08-07-18 6:23,10832828,5108,128282624,137,589488128,10.33098984,122.3398438,562.1796875
08-07-18 6:24,10832828,5113,128307200,138,590536704,10.33098984,122.3632813,563.1796875
08-07-18 6:24,10832828,5113,128331776,139,591585280,10.33098984,122.3867188,564.1796875
08-07-18 6:24,10832828,5113,128331776,139,591585280,10.33098984,122.3867188,564.1796875
08-07-18 6:24,10832828,5110,128315392,138,590536704,10.33098984,122.3710938,563.1796875
08-07-18 6:25,10832828,5115,128335872,139,591585280,10.33098984,122.390625,564.1796875
08-07-18 6:25,10832828,5115,128303104,137,589488128,10.33098984,122.359375,562.1796875
08-07-18 6:25,10780536,3402,128282624,138,587096064,10.2811203,122.3398438,559.8984375
08-07-18 6:25,10780536,3397,128229376,136,584998912,10.2811203,122.2890625,557.8984375
08-07-18 6:26,10780536,3402,128270336,138,587096064,10.2811203,122.328125,559.8984375
08-07-18 6:26,10780536,3402,128274432,138,587096064,10.2811203,122.3320313,559.8984375
08-07-18 6:26,10780536,3404,128274432,138,587096064,10.2811203,122.3320313,559.8984375
08-07-18 6:26,10780536,3399,128253952,137,586047488,10.2811203,122.3125,558.8984375
08-07-18 6:27,10780536,3406,128274432,138,587096064,10.2811203,122.3320313,559.8984375
08-07-18 6:27,10780536,3403,128253952,137,586047488,10.2811203,122.3125,558.8984375
08-07-18 6:27,10780536,3408,128253952,137,586047488,10.2811203,122.3125,558.8984375
08-07-18 6:27,10780536,3408,128233472,136,584998912,10.2811203,122.2929688,557.8984375
08-07-18 6:28,10780536,3410,128233472,136,584998912,10.2811203,122.2929688,557.8984375
08-07-18 6:28,10780536,3410,128225280,136,584998912,10.2811203,122.2851563,557.8984375
08-07-18 6:28,10776208,3401,128249856,137,586047488,10.2769928,122.3085938,558.8984375
08-07-18 6:28,10776208,5096,128286720,137,589488128,10.2769928,122.34375,562.1796875
08-07-18 6:29,10776208,5101,128311296,138,590536704,10.2769928,122.3671875,563.1796875
08-07-18 6:29,10776208,5101,128331776,139,591585280,10.2769928,122.3867188,564.1796875
08-07-18 6:29,10776208,5103,128335872,139,591585280,10.2769928,122.390625,564.1796875
08-07-18 6:29,10776208,5095,128299008,137,589488128,10.2769928,122.3554688,562.1796875
08-07-18 6:30,10776208,5100,128319488,138,590536704,10.2769928,122.375,563.1796875
08-07-18 6:30,10776208,5100,128319488,138,590536704,10.2769928,122.375,563.1796875
08-07-18 6:30,10776208,5102,128319488,138,590536704,10.2769928,122.375,563.1796875
08-07-18 6:30,10776208,5097,128286720,136,588439552,10.2769928,122.34375,561.1796875
08-07-18 6:31,10776208,5099,128307200,137,589488128,10.2769928,122.3632813,562.1796875
08-07-18 6:31,10779628,3402,128278528,138,587096064,10.28025436,122.3359375,559.8984375
08-07-18 6:31,10779628,3407,128274432,138,587096064,10.28025436,122.3320313,559.8984375
08-07-18 6:31,10779628,3402,128258048,137,586047488,10.28025436,122.3164063,558.8984375
08-07-18 6:32,10779628,3407,128278528,138,587096064,10.28025436,122.3359375,559.8984375
08-07-18 6:32,10779628,3412,128266240,137,586047488,10.28025436,122.3242188,558.8984375
08-07-18 6:32,10779628,3417,128266240,137,586047488,10.28025436,122.3242188,558.8984375
08-07-18 6:32,10779628,3412,128245760,136,584998912,10.28025436,122.3046875,557.8984375
08-07-18 6:33,10779628,3419,128278528,138,587096064,10.28025436,122.3359375,559.8984375
08-07-18 6:33,10779628,3424,128270336,138,587096064,10.28025436,122.328125,559.8984375
08-07-18 6:33,10779628,3429,128270336,138,587096064,10.28025436,122.328125,559.8984375
08-07-18 6:33,10780084,3826,128249856,137,586907648,10.28068924,122.3085938,559.71875
08-07-18 6:34,10780084,3831,128266240,138,587956224,10.28068924,122.3242188,560.71875
08-07-18 6:34,10780084,3829,128266240,138,587956224,10.28068924,122.3242188,560.71875
08-07-18 6:34,10780084,3829,128270336,138,587956224,10.28068924,122.328125,560.71875
08-07-18 6:34,10780084,3830,128266240,138,587956224,10.28068924,122.3242188,560.71875
08-07-18 6:35,10780084,3835,128290816,139,589004800,10.28068924,122.3476563,561.71875
08-07-18 6:35,10780084,3835,128290816,139,589004800,10.28068924,122.3476563,561.71875
08-07-18 6:35,10780084,3835,128294912,139,589004800,10.28068924,122.3515625,561.71875
08-07-18 6:35,10780084,3830,128258048,137,586907648,10.28068924,122.3164063,559.71875
08-07-18 6:36,10780084,3835,128278528,138,587956224,10.28068924,122.3359375,560.71875
08-07-18 6:36,10780084,3835,128233472,136,585859072,10.28068924,122.2929688,558.71875
08-07-18 6:36,10774864,3403,128258048,137,586047488,10.27571106,122.3164063,558.8984375
08-07-18 6:36,10774864,3398,128229376,136,584998912,10.27571106,122.2890625,557.8984375
08-07-18 6:37,10774864,3403,128270336,138,587096064,10.27571106,122.328125,559.8984375
08-07-18 6:37,10774864,3408,128274432,138,587096064,10.27571106,122.3320313,559.8984375
08-07-18 6:37,10774864,3410,128270336,138,587096064,10.27571106,122.328125,559.8984375
08-07-18 6:37,10774864,3410,128253952,137,586047488,10.27571106,122.3125,558.8984375
08-07-18 6:38,10774864,3415,128274432,138,587096064,10.27571106,122.3320313,559.8984375
08-07-18 6:38,10774864,3420,128245760,137,586047488,10.27571106,122.3046875,558.8984375
08-07-18 6:38,10774864,3425,128241664,137,586047488,10.27571106,122.3007813,558.8984375
08-07-18 6:38,10774864,5120,128282624,137,589488128,10.27571106,122.3398438,562.1796875
08-07-18 6:39,10774864,5125,128307200,138,590536704,10.27571106,122.3632813,563.1796875
08-07-18 6:39,10828564,3408,128290816,139,588144640,10.32692337,122.3476563,560.8984375
08-07-18 6:39,10828564,3413,128282624,139,588144640,10.32692337,122.3398438,560.8984375
08-07-18 6:39,10828564,3409,128241664,137,586047488,10.32692337,122.3007813,558.8984375
08-07-18 6:40,10828564,3414,128266240,138,587096064,10.32692337,122.3242188,559.8984375
08-07-18 6:40,10828564,3414,128266240,138,587096064,10.32692337,122.3242188,559.8984375
08-07-18 6:40,10828564,3419,128266240,138,587096064,10.32692337,122.3242188,559.8984375
08-07-18 6:40,10828564,3419,128233472,136,584998912,10.32692337,122.2929688,557.8984375
08-07-18 6:41,10828564,3426,128266240,138,587096064,10.32692337,122.3242188,559.8984375
08-07-18 6:41,10828564,3428,128249856,137,586047488,10.32692337,122.3085938,558.8984375
08-07-18 6:41,10828564,3433,128249856,137,586047488,10.32692337,122.3085938,558.8984375
08-07-18 6:41,10828564,3428,128229376,136,584998912,10.32692337,122.2890625,557.8984375
08-07-18 6:42,10828564,3433,128249856,137,586047488,10.32692337,122.3085938,558.8984375
08-07-18 6:42,10828564,3431,128233472,136,584998912,10.32692337,122.2929688,557.8984375
08-07-18 6:42,10775488,3402,128249856,137,586047488,10.27630615,122.3085938,558.8984375
08-07-18 6:42,10775488,3402,128225280,136,584998912,10.27630615,122.2851563,557.8984375
08-07-18 6:43,10775488,3407,128266240,138,587096064,10.27630615,122.3242188,559.8984375
08-07-18 6:43,10775488,3407,128262144,138,587096064,10.27630615,122.3203125,559.8984375
08-07-18 6:43,10775488,3409,128262144,138,587096064,10.27630615,122.3203125,559.8984375
08-07-18 6:43,10775488,5102,128290816,137,589488128,10.27630615,122.3476563,562.1796875
08-07-18 6:44,10775488,5107,128315392,138,590536704,10.27630615,122.3710938,563.1796875
08-07-18 6:44,10775488,5109,128323584,138,590536704,10.27630615,122.3789063,563.1796875
08-07-18 6:44,10775488,5114,128319488,138,590536704,10.27630615,122.375,563.1796875
08-07-18 6:44,10781364,3402,128278528,138,587096064,10.28190994,122.3359375,559.8984375
08-07-18 6:45,10781364,3407,128294912,139,588144640,10.28190994,122.3515625,560.8984375
08-07-18 6:45,10781364,3412,128294912,139,588144640,10.28190994,122.3515625,560.8984375
08-07-18 6:45,10781364,3417,128299008,139,588144640,10.28190994,122.3554688,560.8984375
08-07-18 6:45,10781364,3417,128253952,137,586047488,10.28190994,122.3125,558.8984375
08-07-18 6:46,10781364,3422,128274432,138,587096064,10.28190994,122.3320313,559.8984375
08-07-18 6:46,10781364,3425,128258048,137,586047488,10.28190994,122.3164063,558.8984375
08-07-18 6:46,10781364,3425,128253952,137,586047488,10.28190994,122.3125,558.8984375
08-07-18 6:46,10781364,3425,128241664,136,584998912,10.28190994,122.3007813,557.8984375
08-07-18 6:47,10781364,3427,128262144,137,586047488,10.28190994,122.3203125,558.8984375
08-07-18 6:47,10781364,3427,128258048,137,586047488,10.28190994,122.3164063,558.8984375
08-07-18 6:47,10781364,3427,128245760,137,586047488,10.28190994,122.3046875,558.8984375
08-07-18 6:47,10826152,3398,128249856,137,586047488,10.32462311,122.3085938,558.8984375
08-07-18 6:48,10826152,3403,128270336,138,587096064,10.32462311,122.328125,559.8984375
08-07-18 6:48,10826152,3403,128253952,137,586047488,10.32462311,122.3125,558.8984375
08-07-18 6:48,10826152,3403,128258048,137,586047488,10.32462311,122.3164063,558.8984375
08-07-18 6:48,10826152,5101,128303104,137,589488128,10.32462311,122.359375,562.1796875
08-07-18 6:49,10826152,5106,128323584,138,590536704,10.32462311,122.3789063,563.1796875
08-07-18 6:49,10826152,5107,128344064,139,591585280,10.32462311,122.3984375,564.1796875
08-07-18 6:49,10826152,5107,128348160,139,591585280,10.32462311,122.4023438,564.1796875
08-07-18 6:49,10826152,5098,128299008,137,589488128,10.32462311,122.3554688,562.1796875
08-07-18 6:50,10826152,5103,128323584,138,590536704,10.32462311,122.3789063,563.1796875
08-07-18 6:50,10826152,5105,128303104,137,589488128,10.32462311,122.359375,562.1796875
08-07-18 6:50,10779824,3402,128278528,138,587096064,10.28044128,122.3359375,559.8984375
08-07-18 6:50,10779824,3397,128237568,136,584998912,10.28044128,122.296875,557.8984375
08-07-18 6:51,10779824,3404,128278528,138,587096064,10.28044128,122.3359375,559.8984375
08-07-18 6:51,10779824,3404,128274432,138,587096064,10.28044128,122.3320313,559.8984375
08-07-18 6:51,10779824,3406,128274432,138,587096064,10.28044128,122.3320313,559.8984375
08-07-18 6:51,10779824,3401,128253952,137,586047488,10.28044128,122.3125,558.8984375
08-07-18 6:52,10779824,3406,128274432,138,587096064,10.28044128,122.3320313,559.8984375
08-07-18 6:52,10779824,3404,128258048,137,586047488,10.28044128,122.3164063,558.8984375
08-07-18 6:52,10779824,3404,128262144,137,586047488,10.28044128,122.3203125,558.8984375
08-07-18 6:52,10779824,3404,128229376,136,584998912,10.28044128,122.2890625,557.8984375
08-07-18 6:53,10779824,3406,128241664,137,586047488,10.28044128,122.3007813,558.8984375
08-07-18 6:53,10779824,3406,128233472,137,586047488,10.28044128,122.2929688,558.8984375
08-07-18 6:53,10780812,3402,128262144,138,587096064,10.28138351,122.3203125,559.8984375
08-07-18 6:53,10780812,5095,128286720,137,589488128,10.28138351,122.34375,562.1796875
08-07-18 6:54,10780812,5100,128315392,138,590536704,10.28138351,122.3710938,563.1796875
08-07-18 6:54,10780812,5100,128319488,138,590536704,10.28138351,122.375,563.1796875
08-07-18 6:54,10780812,5102,128315392,138,590536704,10.28138351,122.3710938,563.1796875
08-07-18 6:54,10780812,5100,128327680,139,590798848,10.28138351,122.3828125,563.4296875
08-07-18 6:55,10780812,5104,128339968,139,591585280,10.28138351,122.3945313,564.1796875
08-07-18 6:55,10780812,5104,128348160,139,591585280,10.28138351,122.4023438,564.1796875
08-07-18 6:55,10780812,5104,128348160,139,591585280,10.28138351,122.4023438,564.1796875
08-07-18 6:55,10780812,5102,128327680,138,589750272,10.28138351,122.3828125,562.4296875
08-07-18 6:56,10780812,5103,128311296,137,589488128,10.28138351,122.3671875,562.1796875
08-07-18 6:56,10826584,3402,128258048,137,586047488,10.3250351,122.3164063,558.8984375
08-07-18 6:56,10826584,3402,128258048,137,586047488,10.3250351,122.3164063,558.8984375
08-07-18 6:56,10826584,3398,128245760,137,585261056,10.3250351,122.3046875,558.1484375
08-07-18 6:57,10826584,3402,128270336,138,587096064,10.3250351,122.328125,559.8984375
08-07-18 6:57,10826584,3404,128270336,138,587096064,10.3250351,122.328125,559.8984375
08-07-18 6:57,10826584,3409,128270336,138,587096064,10.3250351,122.328125,559.8984375
08-07-18 6:57,10826584,3405,128262144,138,586309632,10.3250351,122.3203125,559.1484375
08-07-18 6:58,10826584,3412,128262144,138,587096064,10.3250351,122.3203125,559.8984375
08-07-18 6:58,10826584,3415,128241664,137,586047488,10.3250351,122.3007813,558.8984375
08-07-18 6:58,10826584,3415,128241664,137,586047488,10.3250351,122.3007813,558.8984375
08-07-18 6:58,10781144,3405,128258048,138,586309632,10.28170013,122.3164063,559.1484375
08-07-18 6:59,10781144,3409,128262144,138,587096064,10.28170013,122.3203125,559.8984375
08-07-18 6:59,10781144,3409,128282624,139,588144640,10.28170013,122.3398438,560.8984375
08-07-18 6:59,10781144,3411,128282624,139,588144640,10.28170013,122.3398438,560.8984375
08-07-18 6:59,10781144,3413,128278528,139,587358208,10.28170013,122.3359375,560.1484375
08-07-18 7:00,10781144,3417,128282624,139,588144640,10.28170013,122.3398438,560.8984375
08-07-18 7:00,10781144,3415,128266240,138,587096064,10.28170013,122.3242188,559.8984375
